行業別大類,行業別中類,行業別小類,月份,售電量
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,06,11041469
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,06,817845
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,06,30491790
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,06,8078445
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,06,329835
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,06,104476
S.其他服務業,96 未分類其他服務業,961 洗衣業,06,4411053
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,06,5216263
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,06,6775168
S.其他服務業,96 未分類其他服務業,964 家事服務業,06,79350
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,06,2654523
T.家庭(住宅用),97 住宅與公共設施,,06,201396363
U.其他不能歸類,98 其他不能歸類,,06,155145116
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,07,58017293
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,07,91578149
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,07,69524681
A.農、林、漁、牧業,02 林業,021 林業,07,262080
A.農、林、漁、牧業,03 漁業,031 漁撈業,07,399728
A.農、林、漁、牧業,03 漁業,032 水產養殖業,07,91780298
B.礦業及土石採取業,05 石油及天然氣礦業,,07,2464424
B.礦業及土石採取業,06 砂、石採取及其他礦業,,07,21387329
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,07,61990516
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,07,30989779
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,07,27253422
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,07,15014372
C.製造業,08 食品及飲料製造業,085 乳品製造業,07,34948741
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,07,24332191
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,07,33307167
C.製造業,08 食品及飲料製造業,089 其他食品製造業,07,204693346
C.製造業,09 飲料製造業,091 酒精飲料製造業,07,13542223
C.製造業,09 飲料製造業,092 非酒精飲料製造業,07,23774758
C.製造業,10菸草製造業,,07,4578913
C.製造業,11 紡織業,111 紡紗業,07,101975009
C.製造業,11 紡織業,112 織布業,07,148222563
C.製造業,11 紡織業,113 不織布業,07,22957872
C.製造業,11 紡織業,114 染整業,07,49043523
C.製造業,11 紡織業,115 紡織品製造業,07,24431864
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,07,9213955
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,07,4195334
C.製造業,13 皮革、毛皮及其製品製造業,,07,9801135
C.製造業,14 木竹製品製造業,,07,11648215
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,07,81381943
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,07,33255710
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,07,30085749
C.製造業,16 印刷及資料儲存媒體複製業,,07,41233425
C.製造業,17 石油及煤製品製造業,,07,141785302
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,07,488099569
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,07,14249012
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,07,229330735
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,07,139986648
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,07,5059245
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,07,20122795
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,07,14959081
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,07,54189268
C.製造業,20 藥品及醫用化學製品製造業,,07,87967290
C.製造業,21 橡膠製品製造業,,07,72275856
C.製造業,22 塑膠製品製造業,,07,377162189
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,07,242627367
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,07,34927108
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,07,138484713
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,07,7166813
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,07,38257244
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,07,860164300
C.製造業,24 基本金屬製造業,242 鋁製造業,07,72325848
C.製造業,24 基本金屬製造業,243 銅製造業,07,164506285
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,07,29655720
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,07,96441570
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,07,24907132
C.製造業,25 金屬製品製造業,253 金屬容器製造業,07,13807608
C.製造業,25 金屬製品製造業,254 金屬加工處理業,07,224314940
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,07,169735794
C.製造業,26 電子零組件製造業,261 半導體製造業,07,3572704239
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,07,181181405
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,07,293123156
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,07,991592773
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,07,322894370
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,07,63250454
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,07,33750569
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,07,7354566
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,07,14581426
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,07,12872410
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,07,1693924
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,07,91410421
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,07,18916310
C.製造業,28 電力設備及配備製造業,282 電池製造業,07,30159425
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,07,44971813
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,07,5411287
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,07,15207631
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,07,21386967
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,07,46778807
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,07,43535371
C.製造業,29 機械設備製造業,293 通用機械設備製造業,07,106383820
C.製造業,30 汽車及其零件製造業,301 汽車製造業,07,15357706
C.製造業,30 汽車及其零件製造業,302 車體製造業,07,1533964
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,07,102772164
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,07,11075676
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,07,22367485
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,07,31375975
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,07,25446640
C.製造業,32 家具製造業,321 非金屬家具製造業,07,7004646
C.製造業,32 家具製造業,322 金屬家具製造業,07,6072735
C.製造業,33 其他製造業,331 育樂用品製造業,07,24391002
C.製造業,33 其他製造業,332 醫療器材及用品製造業,07,47538127
C.製造業,33 其他製造業,339 未分類其他製造業,07,17615992
C.製造業,34 產業用機械設備維修及安裝業,,07,17190511
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,07,8568921
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,07,45167176
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,07,395788
E.用水供應及污染整治業,36 用水供應業,,07,107070024
E.用水供應及污染整治業,37 廢水及污水處理業,,07,27553094
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,07,4165919
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,07,14163198
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,07,19556318
E.用水供應及污染整治業,39 污染整治業,,07,664392
F.營建工程業,41 建築工程業,,07,59624197
F.營建工程業,42 土木工程業,421 道路工程業,07,7454249
F.營建工程業,42 土木工程業,422 公用事業設施工程業,07,6438527
F.營建工程業,42 土木工程業,429 其他土木工程業,07,1570188
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,07,811344
F.營建工程業,43 專門營造業,432 庭園景觀工程業,07,150395
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,07,2789252
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,07,339951
F.營建工程業,43 專門營造業,439 其他專門營造業,07,582915
G.批發及零售業,45 批發業,451 商品批發經紀業,07,2035819
G.批發及零售業,45 批發業,452 綜合商品批發業,07,4924819
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,07,7483993
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,07,31930198
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,07,3117650
G.批發及零售業,45 批發業,456 家用器具及用品批發業,07,5175939
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,07,4516281
G.批發及零售業,45 批發業,458 文教育樂用品批發業,07,2086937
G.批發及零售業,45 批發業,461 建材批發業,07,10120624
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,07,6544445
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,07,1586963
G.批發及零售業,45 批發業,464 機械器具批發業,07,11737234
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,07,4831871
G.批發及零售業,45 批發業,469 其他專賣批發業,07,5234907
G.批發及零售業,47 零售業,471 綜合商品零售業,07,398375556
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,07,31644467
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,07,11756372
G.批發及零售業,47 零售業,474 家用器具及用品零售業,07,9170678
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,07,8701194
G.批發及零售業,47 零售業,476 文教育樂用品零售業,07,3294041
G.批發及零售業,47 零售業,481 建材零售業,07,496053
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,07,15035228
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,07,9780804
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,07,16076180
G.批發及零售業,47 零售業,485 其他專賣零售業,07,4865034
G.批發及零售業,47 零售業,486 零售攤販,07,736532
G.批發及零售業,47 零售業,487 其他非店面零售業,07,2105369
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,07,129641041
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,07,95991947
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,07,6678162
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,07,6705850
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,07,110316
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,07,1586528
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,07,0
H.運輸及倉儲業,51 航空運輸業,,07,5132666
H.運輸及倉儲業,52 運輸輔助業,521 報關業,07,163698
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,07,901432
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,07,3066834
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,07,18898123
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,07,23670107
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,07,32618741
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,07,13140931
H.運輸及倉儲業,53 倉儲業,,07,93281051
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,07,5218382
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,07,5242548
I.住宿及餐飲業,55 住宿業,551 短期住宿業,07,219174842
I.住宿及餐飲業,55 住宿業,559 其他住宿業,07,718298
I.住宿及餐飲業,56 餐飲業,561 餐食業,07,115491112
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,07,3542250
I.住宿及餐飲業,56 餐飲業,563 飲料業,07,6756307
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,07,4153637
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,07,321370
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,07,13074193
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,07,166527
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,07,3617247
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,07,6650255
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,07,111555248
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,07,5948199
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",07,98555642
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,07,3219583
K.金融及保險業,64 金融服務業,641 貨幣中介業,07,54493745
K.金融及保險業,64 金融服務業,642 控股業,07,238765
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,07,171077
K.金融及保險業,64 金融服務業,649 其他金融服務業,07,2121532
K.金融及保險業,65 保險業,651 人身保險業,07,31838393
K.金融及保險業,65 保險業,652 財產保險業,07,1894944
K.金融及保險業,65 保險業,653 再保險業,07,0
K.金融及保險業,65 保險業,654 退休基金,07,0
K.金融及保險業,65 保險業,655 保險輔助業,07,397849
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,07,6898026
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,07,119161
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,07,83350
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,07,1176464
L.不動產業,67 不動產開發業,,07,20276617
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,07,40247248
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,07,1087381
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,07,1592296
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,07,203475
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,07,7031362
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,07,2193454
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,07,2094070
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,07,8620304
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,07,24205490
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,07,51800
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,07,17432488
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,07,1030261
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,07,53160
M.專業、科學及技術服務業,74 專門設計業,,07,809467
M.專業、科學及技術服務業,75 獸醫業,,07,268992
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,07,9136490
N.支援服務業,77 租賃業,771 機械設備租賃業,07,935478
N.支援服務業,77 租賃業,772 運輸工具租賃業,07,156163
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,07,606921
N.支援服務業,77 租賃業,774 智慧財產租賃業,07,34392
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,07,1075947
N.支援服務業,78 人力仲介及供應業,782 人力供應業,07,940942
N.支援服務業,79 旅行及相關服務業,,07,2247077
N.支援服務業,80 保全及偵探業,,07,1042668
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,07,241016
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,07,15267011
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,07,76075
N.支援服務業,82 行政支援服務業,,07,6550177
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,07,292996935
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,07,933432
P.教育業,85 教育業,851 學前教育,07,5108101
P.教育業,85 教育業,852 小學教育,07,35589954
P.教育業,85 教育業,853 國民中學教育,07,29645935
P.教育業,85 教育業,854 高級中等教育,07,29545967
P.教育業,85 教育業,855 大專校院,07,181223668
P.教育業,85 教育業,856 特殊教育學校,07,146556
P.教育業,85 教育業,858 教育輔助業,07,150299
P.教育業,85 教育業,859 其他教育業,07,6932978
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,07,286401489
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,07,11739218
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,07,9005633
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,07,31832753
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,07,7426658
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,07,525144
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,07,1232293
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,07,7398799
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,07,23649740
R.藝術、娛樂及休閒服務業,92 博弈業,,07,373497
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,07,45384708
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,07,36885504
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,07,13236613
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,07,977438
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,07,33943797
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,07,9842631
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,07,323984
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,07,118939
S.其他服務業,96 未分類其他服務業,961 洗衣業,07,4962011
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,07,6335587
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,07,7700942
S.其他服務業,96 未分類其他服務業,964 家事服務業,07,89980
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,07,3132502
T.家庭(住宅用),97 住宅與公共設施,,07,236015213
U.其他不能歸類,98 其他不能歸類,,07,178771538
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,08,58985213
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,08,96965132
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,08,69867260
A.農、林、漁、牧業,02 林業,021 林業,08,288914
A.農、林、漁、牧業,03 漁業,031 漁撈業,08,412160
A.農、林、漁、牧業,03 漁業,032 水產養殖業,08,97737606
B.礦業及土石採取業,05 石油及天然氣礦業,,08,2357655
B.礦業及土石採取業,06 砂、石採取及其他礦業,,08,23242138
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,08,62330392
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,08,32056182
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,08,27369368
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,08,15635377
C.製造業,08 食品及飲料製造業,085 乳品製造業,08,34928861
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,08,23294620
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,08,34619875
C.製造業,08 食品及飲料製造業,089 其他食品製造業,08,207805559
C.製造業,09 飲料製造業,091 酒精飲料製造業,08,13659538
C.製造業,09 飲料製造業,092 非酒精飲料製造業,08,24297655
C.製造業,10菸草製造業,,08,4722156
C.製造業,11 紡織業,111 紡紗業,08,105156598
C.製造業,11 紡織業,112 織布業,08,150499742
C.製造業,11 紡織業,113 不織布業,08,25410183
C.製造業,11 紡織業,114 染整業,08,51912455
C.製造業,11 紡織業,115 紡織品製造業,08,25349295
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,08,9698338
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,08,4196974
C.製造業,13 皮革、毛皮及其製品製造業,,08,10403676
C.製造業,14 木竹製品製造業,,08,12348881
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,08,79471176
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,08,34735826
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,08,32202737
C.製造業,16 印刷及資料儲存媒體複製業,,08,42689171
C.製造業,17 石油及煤製品製造業,,08,110361208
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,08,492309981
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,08,15350901
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,08,244436869
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,08,136410722
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,08,4940185
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,08,21587530
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,08,15321467
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,08,54340020
C.製造業,20 藥品及醫用化學製品製造業,,08,88900480
C.製造業,21 橡膠製品製造業,,08,76662796
C.製造業,22 塑膠製品製造業,,08,389025805
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,08,241311531
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,08,35450988
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,08,129612920
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,08,7332647
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,08,37781635
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,08,884252852
C.製造業,24 基本金屬製造業,242 鋁製造業,08,74275384
C.製造業,24 基本金屬製造業,243 銅製造業,08,161814803
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,08,31168364
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,08,99417902
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,08,26806894
C.製造業,25 金屬製品製造業,253 金屬容器製造業,08,14912934
C.製造業,25 金屬製品製造業,254 金屬加工處理業,08,232814144
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,08,177145560
C.製造業,26 電子零組件製造業,261 半導體製造業,08,3647843106
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,08,182803225
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,08,302690293
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,08,988156506
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,08,326557108
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,08,64804306
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,08,34622788
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,08,7380184
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,08,14685855
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,08,13051183
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,08,1735652
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,08,92254249
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,08,20307303
C.製造業,28 電力設備及配備製造業,282 電池製造業,08,31276594
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,08,46623554
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,08,5782986
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,08,15127674
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,08,22121096
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,08,48486233
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,08,45155613
C.製造業,29 機械設備製造業,293 通用機械設備製造業,08,107717270
C.製造業,30 汽車及其零件製造業,301 汽車製造業,08,13847724
C.製造業,30 汽車及其零件製造業,302 車體製造業,08,1483902
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,08,105376780
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,08,11171774
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,08,22671425
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,08,32719870
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,08,25959066
C.製造業,32 家具製造業,321 非金屬家具製造業,08,7244531
C.製造業,32 家具製造業,322 金屬家具製造業,08,6448815
C.製造業,33 其他製造業,331 育樂用品製造業,08,26333590
C.製造業,33 其他製造業,332 醫療器材及用品製造業,08,48593619
C.製造業,33 其他製造業,339 未分類其他製造業,08,18653922
C.製造業,34 產業用機械設備維修及安裝業,,08,17398034
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,08,7841282
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,08,46108484
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,08,400716
E.用水供應及污染整治業,36 用水供應業,,08,108531798
E.用水供應及污染整治業,37 廢水及污水處理業,,08,28492726
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,08,4338264
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,08,14501310
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,08,20678130
E.用水供應及污染整治業,39 污染整治業,,08,682318
F.營建工程業,41 建築工程業,,08,64047831
F.營建工程業,42 土木工程業,421 道路工程業,08,7396026
F.營建工程業,42 土木工程業,422 公用事業設施工程業,08,6679896
F.營建工程業,42 土木工程業,429 其他土木工程業,08,1437584
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,08,808139
F.營建工程業,43 專門營造業,432 庭園景觀工程業,08,151990
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,08,2897900
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,08,374269
F.營建工程業,43 專門營造業,439 其他專門營造業,08,618418
G.批發及零售業,45 批發業,451 商品批發經紀業,08,2239876
G.批發及零售業,45 批發業,452 綜合商品批發業,08,5294063
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,08,7503961
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,08,33155429
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,08,3281049
G.批發及零售業,45 批發業,456 家用器具及用品批發業,08,5451922
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,08,4844434
