行業別大類,行業別中類,行業別小類,月份,售電量
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,03,3558168
N.支援服務業,77 租賃業,774 智慧財產租賃業,03,21808
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,03,660193
N.支援服務業,78 人力仲介及供應業,782 人力供應業,03,269747
N.支援服務業,79 旅行及相關服務業,,03,1718132
N.支援服務業,80 保全及偵探業,,03,930465
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,03,285813
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,03,23974724
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,03,56127
N.支援服務業,82 行政支援服務業,,03,6889434
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,03,182411990
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,03,877643
P.教育業,85 教育業,851 學前教育,03,2019416
P.教育業,85 教育業,852 小學教育,03,23721224
P.教育業,85 教育業,853 國民中學教育,03,24530407
P.教育業,85 教育業,854 高級中等教育,03,27553592
P.教育業,85 教育業,855 大專校院,03,160678705
P.教育業,85 教育業,856 特殊教育學校,03,77448
P.教育業,85 教育業,858 教育輔助業,03,65603
P.教育業,85 教育業,859 其他教育業,03,7662923
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,03,200930531
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,03,14938102
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,03,12357674
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,03,18244870
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,03,6110703
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,03,546656
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,03,681739
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,03,5377858
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,03,15274925
R.藝術、娛樂及休閒服務業,92 博弈業,,03,226262
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,03,26178246
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,03,31978914
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,03,6858283
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,03,629783
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,03,25274029
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,03,6638864
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,03,246995
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,03,75363
S.其他服務業,96 未分類其他服務業,961 洗衣業,03,4270603
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,03,5102749
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,03,3786549
S.其他服務業,96 未分類其他服務業,964 家事服務業,03,72332
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,03,3969555
T.家庭(住宅用),97 住宅與公共設施,,03,197602002
U.其他不能歸類,98 其他不能歸類,,03,156771504
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,04,36417612
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,04,48904754
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,04,54792676
A.農、林、漁、牧業,02 林業,021 林業,04,187013
A.農、林、漁、牧業,03 漁業,031 漁撈業,04,97426
A.農、林、漁、牧業,03 漁業,032 水產養殖業,04,64988339
B.礦業及土石採取業,05 石油及天然氣礦業,,04,4915029
B.礦業及土石採取業,06 砂、石採取及其他礦業,,04,22286210
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,04,40172282
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,04,17399519
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,04,20828353
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,04,13060356
C.製造業,08 食品及飲料製造業,085 乳品製造業,04,19648235
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,04,18133460
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,04,27771632
C.製造業,08 食品及飲料製造業,089 其他食品製造業,04,139929484
C.製造業,09 飲料製造業,091 酒精飲料製造業,04,8661873
C.製造業,09 飲料製造業,092 非酒精飲料製造業,04,26944443
C.製造業,10菸草製造業,,04,3878973
C.製造業,11 紡織業,111 紡紗業,04,99457164
C.製造業,11 紡織業,112 織布業,04,166194241
C.製造業,11 紡織業,113 不織布業,04,27622368
C.製造業,11 紡織業,114 染整業,04,56114794
C.製造業,11 紡織業,115 紡織品製造業,04,23376767
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,04,12230128
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,04,3456802
C.製造業,13 皮革、毛皮及其製品製造業,,04,10914755
C.製造業,14 木竹製品製造業,,04,10362836
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,04,108772495
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,04,37083181
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,04,31313399
C.製造業,16 印刷及資料儲存媒體複製業,,04,32486088
C.製造業,17 石油及煤製品製造業,,04,207497253
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,04,561865411
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,04,13308114
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,04,278304404
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,04,122824301
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,04,4599897
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,04,17461479
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,04,12737018
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,04,129406899
C.製造業,20 藥品及醫用化學製品製造業,,04,66597820
C.製造業,21 橡膠製品製造業,,04,82305551
C.製造業,22 塑膠製品製造業,,04,441237481
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,04,226925791
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,04,34871615
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,04,137683458
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,04,8334480
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,04,40001929
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,04,995632079
C.製造業,24 基本金屬製造業,242 鋁製造業,04,70803719
C.製造業,24 基本金屬製造業,243 銅製造業,04,88261417
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,04,27614244
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,04,86063102
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,04,68522074
C.製造業,25 金屬製品製造業,253 金屬容器製造業,04,12077739
C.製造業,25 金屬製品製造業,254 金屬加工處理業,04,191240035
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,04,186282206
C.製造業,26 電子零組件製造業,261 半導體製造業,04,2934556036
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,04,153007822
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,04,302212571
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,04,928003925
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,04,331723687
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,04,50557600
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,04,22854873
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,04,9111809
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,04,20330867
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,04,15972598
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,04,1389475
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,04,72218066
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,04,19517641
C.製造業,28 電力設備及配備製造業,282 電池製造業,04,19997973
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,04,41661787
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,04,4761231
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,04,15669761
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,04,96139051
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,04,47031886
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,04,45067323
C.製造業,29 機械設備製造業,293 通用機械設備製造業,04,92143682
C.製造業,30 汽車及其零件製造業,301 汽車製造業,04,11926215
C.製造業,30 汽車及其零件製造業,302 車體製造業,04,1351413
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,04,112151557
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,04,10927559
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,04,21187811
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,04,37147994
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,04,23554107
C.製造業,32 家具製造業,321 非金屬家具製造業,04,6569178
C.製造業,32 家具製造業,322 金屬家具製造業,04,5312320
C.製造業,33 其他製造業,331 育樂用品製造業,04,24191012
C.製造業,33 其他製造業,332 醫療器材及用品製造業,04,42084027
C.製造業,33 其他製造業,339 未分類其他製造業,04,18982673
C.製造業,34 產業用機械設備維修及安裝業,,04,15464175
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,04,41662300
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,04,42449451
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,04,245764
E.用水供應及污染整治業,36 用水供應業,,04,99704506
E.用水供應及污染整治業,37 廢水及污水處理業,,04,13258513
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,04,2210777
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,04,6001696
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,04,18239512
E.用水供應及污染整治業,39 污染整治業,,04,684827
F.營建工程業,41 建築工程業,,04,33377407
F.營建工程業,42 土木工程業,421 道路工程業,04,8785630
F.營建工程業,42 土木工程業,422 公用事業設施工程業,04,12326306
F.營建工程業,42 土木工程業,429 其他土木工程業,04,918268
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,04,2267105
F.營建工程業,43 專門營造業,432 庭園景觀工程業,04,83783
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,04,2626405
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,04,319005
F.營建工程業,43 專門營造業,439 其他專門營造業,04,1039233
G.批發及零售業,45 批發業,451 商品批發經紀業,04,2952665
G.批發及零售業,45 批發業,452 綜合商品批發業,04,7356565
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,04,7635279
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,04,26798253
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,04,2346002
G.批發及零售業,45 批發業,456 家用器具及用品批發業,04,5485669
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,04,3144653
G.批發及零售業,45 批發業,458 文教育樂用品批發業,04,1440957
G.批發及零售業,45 批發業,461 建材批發業,04,9443381
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,04,5345387
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,04,2330945
G.批發及零售業,45 批發業,464 機械器具批發業,04,8319412
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,04,3503424
G.批發及零售業,45 批發業,469 其他專賣批發業,04,4156912
G.批發及零售業,47 零售業,471 綜合商品零售業,04,261690912
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,04,25757657
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,04,8097651
G.批發及零售業,47 零售業,474 家用器具及用品零售業,04,7855191
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,04,5191736
G.批發及零售業,47 零售業,476 文教育樂用品零售業,04,2172954
G.批發及零售業,47 零售業,481 建材零售業,04,1241523
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,04,6631819
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,04,7628918
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,04,8863896
G.批發及零售業,47 零售業,485 其他專賣零售業,04,4571467
G.批發及零售業,47 零售業,486 零售攤販,04,392052
G.批發及零售業,47 零售業,487 其他非店面零售業,04,1202458
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,04,110533176
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,04,78020883
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,04,3012947
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,04,4700832
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,04,265573
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,04,1517128
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,04,25420
H.運輸及倉儲業,51 航空運輸業,,04,4792954
H.運輸及倉儲業,52 運輸輔助業,521 報關業,04,1454971
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,04,214567
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,04,2196875
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,04,10573046
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,04,17778483
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,04,20335235
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,04,5670678
H.運輸及倉儲業,53 倉儲業,,04,69868012
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,04,3077766
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,04,4203439
I.住宿及餐飲業,55 住宿業,551 短期住宿業,04,147055640
I.住宿及餐飲業,55 住宿業,559 其他住宿業,04,689692
I.住宿及餐飲業,56 餐飲業,561 餐食業,04,72823488
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,04,4084103
I.住宿及餐飲業,56 餐飲業,563 飲料業,04,4148167
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,04,3815427
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,04,272736
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,04,7568046
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,04,121283
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,04,3903324
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,04,8603604
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,04,109099318
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,04,4739584
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",04,67802630
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,04,1207273
K.金融及保險業,64 金融服務業,641 貨幣中介業,04,43560706
K.金融及保險業,64 金融服務業,642 控股業,04,1095392
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,04,684634
K.金融及保險業,64 金融服務業,649 其他金融服務業,04,1174467
K.金融及保險業,65 保險業,651 人身保險業,04,23496530
K.金融及保險業,65 保險業,652 財產保險業,04,2133228
K.金融及保險業,65 保險業,653 再保險業,04,0
K.金融及保險業,65 保險業,654 退休基金,04,0
K.金融及保險業,65 保險業,655 保險輔助業,04,778641
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,04,5182991
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,04,96696
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,04,204220
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,04,1371127
L.不動產業,67 不動產開發業,,04,18476250
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,04,18063918
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,04,1125538
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,04,1259412
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,04,321801
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,04,8249696
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,04,1668293
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,04,4188944
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,04,6806301
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,04,16345933
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,04,63160
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,04,13873205
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,04,491771
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,04,45396
M.專業、科學及技術服務業,74 專門設計業,,04,261969
M.專業、科學及技術服務業,75 獸醫業,,04,348273
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,04,5815767
N.支援服務業,77 租賃業,771 機械設備租賃業,04,1074323
N.支援服務業,77 租賃業,772 運輸工具租賃業,04,158612
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,04,3382430
N.支援服務業,77 租賃業,774 智慧財產租賃業,04,21646
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,04,596245
N.支援服務業,78 人力仲介及供應業,782 人力供應業,04,258461
N.支援服務業,79 旅行及相關服務業,,04,1562410
N.支援服務業,80 保全及偵探業,,04,788026
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,04,186705
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,04,22461724
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,04,47917
N.支援服務業,82 行政支援服務業,,04,6310437
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,04,182123600
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,04,905442
P.教育業,85 教育業,851 學前教育,04,1954571
P.教育業,85 教育業,852 小學教育,04,23061695
P.教育業,85 教育業,853 國民中學教育,04,25255223
P.教育業,85 教育業,854 高級中等教育,04,28865984
P.教育業,85 教育業,855 大專校院,04,159335612
P.教育業,85 教育業,856 特殊教育學校,04,77960
P.教育業,85 教育業,858 教育輔助業,04,54552
P.教育業,85 教育業,859 其他教育業,04,7623373
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,04,203406098
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,04,14368373
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,04,12282194
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,04,17456696
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,04,6129703
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,04,537499
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,04,702122
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,04,5519276
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,04,15652001
R.藝術、娛樂及休閒服務業,92 博弈業,,04,175567
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,04,25494689
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,04,30451401
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,04,6616628
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,04,589308
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,04,24771067
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,04,6297140
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,04,216924
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,04,77813
S.其他服務業,96 未分類其他服務業,961 洗衣業,04,3669255
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,04,4565459
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,04,3778102
S.其他服務業,96 未分類其他服務業,964 家事服務業,04,66820
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,04,3570582
T.家庭(住宅用),97 住宅與公共設施,,04,160888525
U.其他不能歸類,98 其他不能歸類,,04,146863337
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,05,41549375
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,05,57224171
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,05,62427651
A.農、林、漁、牧業,02 林業,021 林業,05,198825
A.農、林、漁、牧業,03 漁業,031 漁撈業,05,122201
A.農、林、漁、牧業,03 漁業,032 水產養殖業,05,74363122
B.礦業及土石採取業,05 石油及天然氣礦業,,05,5090275
B.礦業及土石採取業,06 砂、石採取及其他礦業,,05,21762971
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,05,42184310
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,05,18743106
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,05,22250416
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,05,14208360
C.製造業,08 食品及飲料製造業,085 乳品製造業,05,21025607
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,05,20150913
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,05,29684860
C.製造業,08 食品及飲料製造業,089 其他食品製造業,05,154276345
C.製造業,09 飲料製造業,091 酒精飲料製造業,05,10066629
C.製造業,09 飲料製造業,092 非酒精飲料製造業,05,28745954
C.製造業,10菸草製造業,,05,4501427
C.製造業,11 紡織業,111 紡紗業,05,98779003
C.製造業,11 紡織業,112 織布業,05,171500787
C.製造業,11 紡織業,113 不織布業,05,27083216
C.製造業,11 紡織業,114 染整業,05,54495254
C.製造業,11 紡織業,115 紡織品製造業,05,24363225
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,05,13150305
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,05,3706139
C.製造業,13 皮革、毛皮及其製品製造業,,05,11469016
C.製造業,14 木竹製品製造業,,05,11034648
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,05,115346138
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,05,39685695
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,05,32574800
C.製造業,16 印刷及資料儲存媒體複製業,,05,36281377
C.製造業,17 石油及煤製品製造業,,05,227671175
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,610741873
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,14295481
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,288167834
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,122993113
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,4945106
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,18179945
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,14095303
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,113464176
C.製造業,20 藥品及醫用化學製品製造業,,05,73301425
C.製造業,21 橡膠製品製造業,,05,80544381
C.製造業,22 塑膠製品製造業,,05,457153504
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,233772665
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,34955258
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,154980949
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,8326204
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,39081073
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,1025980780
C.製造業,24 基本金屬製造業,242 鋁製造業,05,71836225
C.製造業,24 基本金屬製造業,243 銅製造業,05,90527479
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,28647553
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,91636216
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,64432952
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,13063860
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,198974135
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,195182986
C.製造業,26 電子零組件製造業,261 半導體製造業,05,3138202580
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,159277908
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,05,310203148
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,05,945262073
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,05,354260896
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,05,54232908
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,05,24885693
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,05,9593279
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,05,20767401
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,05,17236603
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,05,1462392
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,05,74527130
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,05,21059678
C.製造業,28 電力設備及配備製造業,282 電池製造業,05,21327361
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,05,41913194
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,05,5244644
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,05,16736758
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,05,101705034
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,05,50853676
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,05,48366032
C.製造業,29 機械設備製造業,293 通用機械設備製造業,05,98476396
C.製造業,30 汽車及其零件製造業,301 汽車製造業,05,11452683
C.製造業,30 汽車及其零件製造業,302 車體製造業,05,1458684
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,05,114846658
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,05,11550699
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,05,22396704
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,05,38307493
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,05,26149180
