行業別大類,行業別中類,行業別小類,月份,售電量
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,10,194665
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,10,4715367
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,10,10358289
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,10,127178100
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,10,10749644
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",10,68213149
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,10,1289717
K.金融及保險業,64 金融服務業,641 貨幣中介業,10,60742830
K.金融及保險業,64 金融服務業,642 控股業,10,1407359
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,10,846498
K.金融及保險業,64 金融服務業,649 其他金融服務業,10,1677838
K.金融及保險業,65 保險業,651 人身保險業,10,28566977
K.金融及保險業,65 保險業,652 財產保險業,10,2851239
K.金融及保險業,65 保險業,653 再保險業,10,0
K.金融及保險業,65 保險業,654 退休基金,10,0
K.金融及保險業,65 保險業,655 保險輔助業,10,841689
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,10,7078115
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,10,146358
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,10,184300
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,10,1682949
L.不動產業,67 不動產開發業,,10,22451315
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,10,22403527
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,10,1774418
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,10,1763774
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,10,466891
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,10,10081545
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,10,2463812
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,10,4999782
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,10,7894478
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,10,18577409
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,10,89728
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,10,16435330
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,10,856060
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,10,149600
M.專業、科學及技術服務業,74 專門設計業,,10,377191
M.專業、科學及技術服務業,75 獸醫業,,10,432604
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,10,3611566
N.支援服務業,77 租賃業,771 機械設備租賃業,10,1287051
N.支援服務業,77 租賃業,772 運輸工具租賃業,10,194866
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,10,7775487
N.支援服務業,77 租賃業,774 智慧財產租賃業,10,45149
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,10,1018375
N.支援服務業,78 人力仲介及供應業,782 人力供應業,10,286424
N.支援服務業,79 旅行及相關服務業,,10,1955582
N.支援服務業,80 保全及偵探業,,10,1122777
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,10,274306
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,10,25031741
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,10,56817
N.支援服務業,82 行政支援服務業,,10,7784553
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,10,223361881
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,10,1057790
P.教育業,85 教育業,851 學前教育,10,4314042
P.教育業,85 教育業,852 小學教育,10,30866031
P.教育業,85 教育業,853 國民中學教育,10,33246346
P.教育業,85 教育業,854 高級中等教育,10,37975593
P.教育業,85 教育業,855 大專校院,10,194014677
P.教育業,85 教育業,856 特殊教育學校,10,98280
P.教育業,85 教育業,858 教育輔助業,10,102838
P.教育業,85 教育業,859 其他教育業,10,9626220
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,10,236246494
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,10,20104622
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,10,14760753
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,10,26903018
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,10,8372246
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,10,774557
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,10,890524
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,10,6172002
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,10,18459127
R.藝術、娛樂及休閒服務業,92 博弈業,,10,149456
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,10,28302109
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,10,29833464
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,10,8379554
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,10,934901
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,10,29097120
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,10,9233910
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,10,304930
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,10,108406
S.其他服務業,96 未分類其他服務業,961 洗衣業,10,4168163
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,10,6845019
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,10,4716769
S.其他服務業,96 未分類其他服務業,964 家事服務業,10,74795
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,10,4222389
T.家庭(住宅用),97 住宅與公共設施,,10,232417931
U.其他不能歸類,98 其他不能歸類,,10,165179134
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,11,42621624
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,11,63212235
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,11,65089844
A.農、林、漁、牧業,02 林業,021 林業,11,185853
A.農、林、漁、牧業,03 漁業,031 漁撈業,11,114865
A.農、林、漁、牧業,03 漁業,032 水產養殖業,11,87723829
B.礦業及土石採取業,05 石油及天然氣礦業,,11,4009390
B.礦業及土石採取業,06 砂、石採取及其他礦業,,11,23328765
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,11,42295509
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,11,19483299
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,11,19251940
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,11,13605153
C.製造業,08 食品及飲料製造業,085 乳品製造業,11,18667819
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,11,22208142
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,11,29677477
C.製造業,08 食品及飲料製造業,089 其他食品製造業,11,149463601
C.製造業,09 飲料製造業,091 酒精飲料製造業,11,10720051
C.製造業,09 飲料製造業,092 非酒精飲料製造業,11,26712361
C.製造業,10菸草製造業,,11,4257169
C.製造業,11 紡織業,111 紡紗業,11,105531711
C.製造業,11 紡織業,112 織布業,11,177994910
C.製造業,11 紡織業,113 不織布業,11,27669106
C.製造業,11 紡織業,114 染整業,11,60369516
C.製造業,11 紡織業,115 紡織品製造業,11,25234755
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,11,13164165
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,11,3818692
C.製造業,13 皮革、毛皮及其製品製造業,,11,11736321
C.製造業,14 木竹製品製造業,,11,11296340
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,11,105143222
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,11,38991826
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,11,31861496
C.製造業,16 印刷及資料儲存媒體複製業,,11,38892759
C.製造業,17 石油及煤製品製造業,,11,142556974
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,11,538926484
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,11,13329691
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,11,256629781
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,11,123859280
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,11,4956287
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,11,18928611
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,11,13176071
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,11,120249421
C.製造業,20 藥品及醫用化學製品製造業,,11,67105507
C.製造業,21 橡膠製品製造業,,11,80422907
C.製造業,22 塑膠製品製造業,,11,451255734
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,11,237023146
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,11,33282243
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,11,142528466
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,11,8398377
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,11,39531277
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,11,1002143955
C.製造業,24 基本金屬製造業,242 鋁製造業,11,76286204
C.製造業,24 基本金屬製造業,243 銅製造業,11,97830992
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,11,28560079
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,11,96068937
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,11,74796727
C.製造業,25 金屬製品製造業,253 金屬容器製造業,11,12416197
C.製造業,25 金屬製品製造業,254 金屬加工處理業,11,202947788
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,11,197199129
C.製造業,26 電子零組件製造業,261 半導體製造業,11,2758887489
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,11,151027249
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,11,295863916
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,11,939888811
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,11,330106041
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,11,51877052
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,11,24130001
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,11,9908937
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,11,20778735
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,11,16747950
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,11,1386284
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,11,73965069
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,11,20564424
C.製造業,28 電力設備及配備製造業,282 電池製造業,11,21942546
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,11,43757172
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,11,6283556
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,11,16315102
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,11,99283715
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,11,49913838
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,11,48845387
C.製造業,29 機械設備製造業,293 通用機械設備製造業,11,97902142
C.製造業,30 汽車及其零件製造業,301 汽車製造業,11,12623874
C.製造業,30 汽車及其零件製造業,302 車體製造業,11,1591167
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,11,118845219
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,11,10845378
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,11,23042939
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,11,39420361
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,11,23776174
C.製造業,32 家具製造業,321 非金屬家具製造業,11,7584296
C.製造業,32 家具製造業,322 金屬家具製造業,11,6282991
C.製造業,33 其他製造業,331 育樂用品製造業,11,26661003
C.製造業,33 其他製造業,332 醫療器材及用品製造業,11,43767116
C.製造業,33 其他製造業,339 未分類其他製造業,11,19823730
C.製造業,34 產業用機械設備維修及安裝業,,11,16288046
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,11,6978903
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,11,37855670
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,11,217420
E.用水供應及污染整治業,36 用水供應業,,11,104732572
E.用水供應及污染整治業,37 廢水及污水處理業,,11,12891977
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,11,2538131
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,11,11377277
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,11,18421185
E.用水供應及污染整治業,39 污染整治業,,11,666227
F.營建工程業,41 建築工程業,,11,50547799
F.營建工程業,42 土木工程業,421 道路工程業,11,8843867
F.營建工程業,42 土木工程業,422 公用事業設施工程業,11,13885484
F.營建工程業,42 土木工程業,429 其他土木工程業,11,1216914
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,11,1564067
F.營建工程業,43 專門營造業,432 庭園景觀工程業,11,107112
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,11,2760938
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,11,445891
F.營建工程業,43 專門營造業,439 其他專門營造業,11,1098049
G.批發及零售業,45 批發業,451 商品批發經紀業,11,3145548
G.批發及零售業,45 批發業,452 綜合商品批發業,11,8248633
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,11,8329941
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,11,30954546
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,11,3049351
G.批發及零售業,45 批發業,456 家用器具及用品批發業,11,6537962
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,11,3774135
G.批發及零售業,45 批發業,458 文教育樂用品批發業,11,1941833
G.批發及零售業,45 批發業,461 建材批發業,11,10594572
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,11,5704496
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,11,2439115
G.批發及零售業,45 批發業,464 機械器具批發業,11,8824360
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,11,4183173
G.批發及零售業,45 批發業,469 其他專賣批發業,11,4636242
G.批發及零售業,47 零售業,471 綜合商品零售業,11,279410193
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,11,31648889
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,11,11581732
G.批發及零售業,47 零售業,474 家用器具及用品零售業,11,10165177
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,11,7175800
G.批發及零售業,47 零售業,476 文教育樂用品零售業,11,3152060
G.批發及零售業,47 零售業,481 建材零售業,11,1378094
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,11,7158768
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,11,9402980
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,11,11615071
G.批發及零售業,47 零售業,485 其他專賣零售業,11,5464309
G.批發及零售業,47 零售業,486 零售攤販,11,426556
G.批發及零售業,47 零售業,487 其他非店面零售業,11,1329208
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,11,107073439
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,11,79540370
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,11,2886598
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,11,4975807
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,11,207591
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,11,1340015
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,11,22680
H.運輸及倉儲業,51 航空運輸業,,11,4657585
H.運輸及倉儲業,52 運輸輔助業,521 報關業,11,1586323
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,11,223214
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,11,2394187
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,11,11474091
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,11,16711483
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,11,20034861
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,11,5743811
H.運輸及倉儲業,53 倉儲業,,11,75237034
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,11,3351066
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,11,4463212
I.住宿及餐飲業,55 住宿業,551 短期住宿業,11,160521767
I.住宿及餐飲業,55 住宿業,559 其他住宿業,11,835253
I.住宿及餐飲業,56 餐飲業,561 餐食業,11,91781390
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,11,4605752
I.住宿及餐飲業,56 餐飲業,563 飲料業,11,5332123
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,11,4221255
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,11,304197
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,11,8050508
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,11,162393
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,11,4220839
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,11,9315395
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,11,115430591
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,11,9979746
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",11,65224747
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,11,1163842
K.金融及保險業,64 金融服務業,641 貨幣中介業,11,51741137
K.金融及保險業,64 金融服務業,642 控股業,11,1167460
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,11,743939
K.金融及保險業,64 金融服務業,649 其他金融服務業,11,1407677
K.金融及保險業,65 保險業,651 人身保險業,11,25463635
K.金融及保險業,65 保險業,652 財產保險業,11,2541487
K.金融及保險業,65 保險業,653 再保險業,11,0
K.金融及保險業,65 保險業,654 退休基金,11,0
K.金融及保險業,65 保險業,655 保險輔助業,11,708605
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,11,6137154
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,11,129440
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,11,168840
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,11,1493708
L.不動產業,67 不動產開發業,,11,19401830
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,11,19788334
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,11,1488128
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,11,1451868
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,11,351108
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,11,8755757
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,11,2040045
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,11,4537866
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,11,6865670
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,11,15696655
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,11,81342
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,11,14643840
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,11,618289
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,11,59240
M.專業、科學及技術服務業,74 專門設計業,,11,329807
M.專業、科學及技術服務業,75 獸醫業,,11,377902
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,11,3076649
N.支援服務業,77 租賃業,771 機械設備租賃業,11,1056509
N.支援服務業,77 租賃業,772 運輸工具租賃業,11,168408
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,11,6673834
N.支援服務業,77 租賃業,774 智慧財產租賃業,11,40246
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,11,826719
N.支援服務業,78 人力仲介及供應業,782 人力供應業,11,244913
N.支援服務業,79 旅行及相關服務業,,11,1722974
N.支援服務業,80 保全及偵探業,,11,964319
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,11,245508
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,11,23395652
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,11,50522
N.支援服務業,82 行政支援服務業,,11,7086841
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,11,186282768
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,11,868271
P.教育業,85 教育業,851 學前教育,11,3144238
P.教育業,85 教育業,852 小學教育,11,24801241
P.教育業,85 教育業,853 國民中學教育,11,25651843
P.教育業,85 教育業,854 高級中等教育,11,28617985
P.教育業,85 教育業,855 大專校院,11,163819965
P.教育業,85 教育業,856 特殊教育學校,11,76488
P.教育業,85 教育業,858 教育輔助業,11,75946
P.教育業,85 教育業,859 其他教育業,11,8283875
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,11,201967426
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,11,16758175
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,11,12446295
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,11,20731124
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,11,6687100
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,11,604562
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,11,724367
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,11,5308982
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,11,15740408
R.藝術、娛樂及休閒服務業,92 博弈業,,11,208463
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,11,26023232
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,11,31443140
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,11,7355396
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,11,792660
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,11,25310908
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,11,7710902
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,11,271463
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,11,88138
S.其他服務業,96 未分類其他服務業,961 洗衣業,11,4118348
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,11,5816895
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,11,3775374
S.其他服務業,96 未分類其他服務業,964 家事服務業,11,69293
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,11,3845169
T.家庭(住宅用),97 住宅與公共設施,,11,201113853
U.其他不能歸類,98 其他不能歸類,,11,152294241
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,12,40572646
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,12,54517217
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,12,62163219
A.農、林、漁、牧業,02 林業,021 林業,12,198824
A.農、林、漁、牧業,03 漁業,031 漁撈業,12,112404
A.農、林、漁、牧業,03 漁業,032 水產養殖業,12,83910745
B.礦業及土石採取業,05 石油及天然氣礦業,,12,3111294
B.礦業及土石採取業,06 砂、石採取及其他礦業,,12,24832640
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,12,42143583
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,12,18507590
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,12,20174228
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,12,12902579
C.製造業,08 食品及飲料製造業,085 乳品製造業,12,18252410
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,12,21606688
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,12,29140028
C.製造業,08 食品及飲料製造業,089 其他食品製造業,12,145572510
C.製造業,09 飲料製造業,091 酒精飲料製造業,12,9111559
C.製造業,09 飲料製造業,092 非酒精飲料製造業,12,24886709
C.製造業,10菸草製造業,,12,4134400
C.製造業,11 紡織業,111 紡紗業,12,107553862
C.製造業,11 紡織業,112 織布業,12,179941106
C.製造業,11 紡織業,113 不織布業,12,27522894
C.製造業,11 紡織業,114 染整業,12,63180408
C.製造業,11 紡織業,115 紡織品製造業,12,24573625
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,12,12691423
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,12,3873766
C.製造業,13 皮革、毛皮及其製品製造業,,12,11362236
C.製造業,14 木竹製品製造業,,12,11465551
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,12,111113540
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,12,39411562
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,12,32467553
C.製造業,16 印刷及資料儲存媒體複製業,,12,36926573
C.製造業,17 石油及煤製品製造業,,12,124107019
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,12,511004047
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,12,14081854
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,12,259878574
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,12,123365283
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,12,4971022
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,12,19230014
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,12,13042309
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,12,112717939
C.製造業,20 藥品及醫用化學製品製造業,,12,64718693
C.製造業,21 橡膠製品製造業,,12,81917345
C.製造業,22 塑膠製品製造業,,12,451775805
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,12,237699602
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,12,36008504
