行業別大類,行業別中類,行業別小類,月份,售電量
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,06,698320
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,06,115200
M.專業、科學及技術服務業,74 專門設計業,,06,331583
M.專業、科學及技術服務業,75 獸醫業,,06,404507
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,06,3137630
N.支援服務業,77 租賃業,771 機械設備租賃業,06,846524
N.支援服務業,77 租賃業,772 運輸工具租賃業,06,159779
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,06,7747540
N.支援服務業,77 租賃業,774 智慧財產租賃業,06,29418
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,06,991970
N.支援服務業,78 人力仲介及供應業,782 人力供應業,06,237037
N.支援服務業,79 旅行及相關服務業,,06,2091665
N.支援服務業,80 保全及偵探業,,06,1100682
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,06,188266
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,06,23413885
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,06,61759
N.支援服務業,82 行政支援服務業,,06,6616170
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,06,234334336
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,06,1210918
P.教育業,85 教育業,851 學前教育,06,3158069
P.教育業,85 教育業,852 小學教育,06,27908668
P.教育業,85 教育業,853 國民中學教育,06,36403350
P.教育業,85 教育業,854 高級中等教育,06,43797373
P.教育業,85 教育業,855 大專校院,06,223194755
P.教育業,85 教育業,856 特殊教育學校,06,121268
P.教育業,85 教育業,858 教育輔助業,06,14835
P.教育業,85 教育業,859 其他教育業,06,15531905
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,06,248028083
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,06,19456223
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,06,15332097
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,06,25072527
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,06,8088581
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,06,739680
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,06,811508
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,06,5849648
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,06,18224973
R.藝術、娛樂及休閒服務業,92 博弈業,,06,237784
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,06,30705504
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,06,40790685
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,06,7285824
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,06,815818
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,06,32151305
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,06,8277106
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,06,231610
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,06,133317
S.其他服務業,96 未分類其他服務業,961 洗衣業,06,3869439
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,06,6830407
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,06,4638134
S.其他服務業,96 未分類其他服務業,964 家事服務業,06,78006
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,06,4490396
T.家庭(住宅用),97 住宅與公共設施,,06,254079108
U.其他不能歸類,98 其他不能歸類,,06,98008058
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,07,51928366
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,07,77984697
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,07,83694798
A.農、林、漁、牧業,02 林業,021 林業,07,264744
A.農、林、漁、牧業,03 漁業,031 漁撈業,07,144401
A.農、林、漁、牧業,03 漁業,032 水產養殖業,07,100054767
B.礦業及土石採取業,05 石油及天然氣礦業,,07,2580115
B.礦業及土石採取業,06 砂、石採取及其他礦業,,07,21559706
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,07,43330363
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,07,21713635
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,07,20651331
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,07,14432690
C.製造業,08 食品及飲料製造業,085 乳品製造業,07,24824732
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,07,24550890
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,07,36128084
C.製造業,08 食品及飲料製造業,089 其他食品製造業,07,173549546
C.製造業,09 飲料製造業,091 酒精飲料製造業,07,13905705
C.製造業,09 飲料製造業,092 非酒精飲料製造業,07,38223566
C.製造業,10菸草製造業,,07,4889574
C.製造業,11 紡織業,111 紡紗業,07,94861185
C.製造業,11 紡織業,112 織布業,07,155775139
C.製造業,11 紡織業,113 不織布業,07,32344105
C.製造業,11 紡織業,114 染整業,07,50065153
C.製造業,11 紡織業,115 紡織品製造業,07,24674510
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,07,14589220
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,07,4349367
C.製造業,13 皮革、毛皮及其製品製造業,,07,12290064
C.製造業,14 木竹製品製造業,,07,12644901
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,07,96314796
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,07,33055044
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,07,32792024
C.製造業,16 印刷及資料儲存媒體複製業,,07,46347457
C.製造業,17 石油及煤製品製造業,,07,133971806
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,07,459070870
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,07,14851890
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,07,201014449
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,07,114610876
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,07,5848302
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,07,19775211
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,07,14726246
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,07,100912019
C.製造業,20 藥品及醫用化學製品製造業,,07,81722298
C.製造業,21 橡膠製品製造業,,07,94655538
C.製造業,22 塑膠製品製造業,,07,473392582
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,07,251129375
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,07,35342202
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,07,134749610
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,07,9940713
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,07,41976650
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,07,819729974
C.製造業,24 基本金屬製造業,242 鋁製造業,07,69753872
C.製造業,24 基本金屬製造業,243 銅製造業,07,99053645
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,07,29277635
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,07,98209158
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,07,71097612
C.製造業,25 金屬製品製造業,253 金屬容器製造業,07,14852560
C.製造業,25 金屬製品製造業,254 金屬加工處理業,07,182269576
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,07,172450873
C.製造業,26 電子零組件製造業,261 半導體製造業,07,2682846692
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,07,173822766
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,07,308055303
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,07,1038460126
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,07,336597943
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,07,58567485
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,07,31683619
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,07,9049359
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,07,20005291
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,07,19263935
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,07,1490746
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,07,70884764
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,07,23323440
C.製造業,28 電力設備及配備製造業,282 電池製造業,07,21850720
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,07,46492009
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,07,6482787
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,07,19325333
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,07,106452163
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,07,50284899
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,07,52205891
C.製造業,29 機械設備製造業,293 通用機械設備製造業,07,113046874
C.製造業,30 汽車及其零件製造業,301 汽車製造業,07,14734247
C.製造業,30 汽車及其零件製造業,302 車體製造業,07,1770401
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,07,116670040
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,07,12823212
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,07,25902017
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,07,38962287
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,07,29717039
C.製造業,32 家具製造業,321 非金屬家具製造業,07,8009536
C.製造業,32 家具製造業,322 金屬家具製造業,07,7454010
C.製造業,33 其他製造業,331 育樂用品製造業,07,28129914
C.製造業,33 其他製造業,332 醫療器材及用品製造業,07,47020944
C.製造業,33 其他製造業,339 未分類其他製造業,07,19970145
C.製造業,34 產業用機械設備維修及安裝業,,07,20822762
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,07,10826488
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,07,36351530
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,07,170003
E.用水供應及污染整治業,36 用水供應業,,07,111219522
E.用水供應及污染整治業,37 廢水及污水處理業,,07,10241942
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,07,2258782
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,07,6500027
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,07,16162450
E.用水供應及污染整治業,39 污染整治業,,07,700588
F.營建工程業,41 建築工程業,,07,44227105
F.營建工程業,42 土木工程業,421 道路工程業,07,8452128
F.營建工程業,42 土木工程業,422 公用事業設施工程業,07,13512018
F.營建工程業,42 土木工程業,429 其他土木工程業,07,1177220
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,07,2264031
F.營建工程業,43 專門營造業,432 庭園景觀工程業,07,134107
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,07,3517562
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,07,598457
F.營建工程業,43 專門營造業,439 其他專門營造業,07,2034734
G.批發及零售業,45 批發業,451 商品批發經紀業,07,4900829
G.批發及零售業,45 批發業,452 綜合商品批發業,07,10914637
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,07,11606117
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,07,38372047
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,07,4837362
G.批發及零售業,45 批發業,456 家用器具及用品批發業,07,7013902
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,07,4508584
G.批發及零售業,45 批發業,458 文教育樂用品批發業,07,2436382
G.批發及零售業,45 批發業,461 建材批發業,07,11492983
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,07,6383772
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,07,2768461
G.批發及零售業,45 批發業,464 機械器具批發業,07,10954511
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,07,5440531
G.批發及零售業,45 批發業,469 其他專賣批發業,07,4916698
G.批發及零售業,47 零售業,471 綜合商品零售業,07,355111059
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,07,40692565
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,07,15898417
G.批發及零售業,47 零售業,474 家用器具及用品零售業,07,13713075
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,07,9486767
G.批發及零售業,47 零售業,476 文教育樂用品零售業,07,4347915
G.批發及零售業,47 零售業,481 建材零售業,07,1892427
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,07,8151998
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,07,12321179
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,07,16030191
G.批發及零售業,47 零售業,485 其他專賣零售業,07,6991003
G.批發及零售業,47 零售業,486 零售攤販,07,198676
G.批發及零售業,47 零售業,487 其他非店面零售業,07,2074687
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,07,121936519
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,07,101066378
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,07,3374240
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,07,6634434
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,07,152916
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,07,1754676
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,07,26260
H.運輸及倉儲業,51 航空運輸業,,07,6431437
H.運輸及倉儲業,52 運輸輔助業,521 報關業,07,2353785
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,07,263671
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,07,3451182
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,07,14297652
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,07,17943326
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,07,29480412
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,07,7635596
H.運輸及倉儲業,53 倉儲業,,07,82415001
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,07,5087367
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,07,5525156
I.住宿及餐飲業,55 住宿業,551 短期住宿業,07,212417353
I.住宿及餐飲業,55 住宿業,559 其他住宿業,07,917591
I.住宿及餐飲業,56 餐飲業,561 餐食業,07,123176192
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,07,5360234
I.住宿及餐飲業,56 餐飲業,563 飲料業,07,6934949
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,07,5520211
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,07,376323
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,07,9804035
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,07,214423
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,07,5015137
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,07,11147020
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,07,133044010
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,07,6449770
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",07,54047657
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,07,1028031
K.金融及保險業,64 金融服務業,641 貨幣中介業,07,72024366
K.金融及保險業,64 金融服務業,642 控股業,07,1842322
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,07,1055860
K.金融及保險業,64 金融服務業,649 其他金融服務業,07,2231727
K.金融及保險業,65 保險業,651 人身保險業,07,33675418
K.金融及保險業,65 保險業,652 財產保險業,07,3275079
K.金融及保險業,65 保險業,653 再保險業,07,0
K.金融及保險業,65 保險業,654 退休基金,07,0
K.金融及保險業,65 保險業,655 保險輔助業,07,599194
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,07,7872782
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,07,187380
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,07,233200
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,07,1880086
L.不動產業,67 不動產開發業,,07,24719159
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,07,25805719
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,07,2125327
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,07,2107175
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,07,577391
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,07,12027244
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,07,3090749
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,07,5968773
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,07,8240560
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,07,20243702
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,07,144540
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,07,15058076
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,07,862235
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,07,165200
M.專業、科學及技術服務業,74 專門設計業,,07,400911
M.專業、科學及技術服務業,75 獸醫業,,07,315063
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,07,3603067
N.支援服務業,77 租賃業,771 機械設備租賃業,07,943921
N.支援服務業,77 租賃業,772 運輸工具租賃業,07,206671
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,07,8506759
N.支援服務業,77 租賃業,774 智慧財產租賃業,07,38848
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,07,1094682
N.支援服務業,78 人力仲介及供應業,782 人力供應業,07,273312
N.支援服務業,79 旅行及相關服務業,,07,2680838
N.支援服務業,80 保全及偵探業,,07,1214508
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,07,271328
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,07,24501329
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,07,67163
N.支援服務業,82 行政支援服務業,,07,7425468
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,07,262227302
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,07,1342913
P.教育業,85 教育業,851 學前教育,07,4177266
P.教育業,85 教育業,852 小學教育,07,25329227
P.教育業,85 教育業,853 國民中學教育,07,31676378
P.教育業,85 教育業,854 高級中等教育,07,37780707
P.教育業,85 教育業,855 大專校院,07,191196203
P.教育業,85 教育業,856 特殊教育學校,07,98712
P.教育業,85 教育業,858 教育輔助業,07,18765
P.教育業,85 教育業,859 其他教育業,07,18170588
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,07,266118257
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,07,21911213
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,07,16837492
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,07,29631373
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,07,9591427
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,07,826364
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,07,1004945
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,07,6825572
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,07,21253229
R.藝術、娛樂及休閒服務業,92 博弈業,,07,278789
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,07,35788069
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,07,49342909
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,07,8380396
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,07,919992
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,07,35824302
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,07,9882055
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,07,269865
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,07,146837
S.其他服務業,96 未分類其他服務業,961 洗衣業,07,4638861
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,07,8089870
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,07,5104075
S.其他服務業,96 未分類其他服務業,964 家事服務業,07,85105
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,07,5060333
T.家庭(住宅用),97 住宅與公共設施,,07,292141255
U.其他不能歸類,98 其他不能歸類,,07,114257073
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,08,47108353
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,08,70941335
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,08,73527502
A.農、林、漁、牧業,02 林業,021 林業,08,233399
A.農、林、漁、牧業,03 漁業,031 漁撈業,08,132247
A.農、林、漁、牧業,03 漁業,032 水產養殖業,08,91635195
B.礦業及土石採取業,05 石油及天然氣礦業,,08,2620648
B.礦業及土石採取業,06 砂、石採取及其他礦業,,08,19701954
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,08,41720650
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,08,20666214
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,08,19737850
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,08,14962534
C.製造業,08 食品及飲料製造業,085 乳品製造業,08,23851759
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,08,21910897
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,08,34378637
C.製造業,08 食品及飲料製造業,089 其他食品製造業,08,165533217
C.製造業,09 飲料製造業,091 酒精飲料製造業,08,13293369
C.製造業,09 飲料製造業,092 非酒精飲料製造業,08,35896521
C.製造業,10菸草製造業,,08,4793938
C.製造業,11 紡織業,111 紡紗業,08,103443003
C.製造業,11 紡織業,112 織布業,08,154903905
C.製造業,11 紡織業,113 不織布業,08,34292368
C.製造業,11 紡織業,114 染整業,08,52937113
C.製造業,11 紡織業,115 紡織品製造業,08,23679828
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,08,15061726
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,08,3880908
C.製造業,13 皮革、毛皮及其製品製造業,,08,11770971
C.製造業,14 木竹製品製造業,,08,11793585
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,08,87570305
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,08,32415112
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,08,31621677
C.製造業,16 印刷及資料儲存媒體複製業,,08,43552518
C.製造業,17 石油及煤製品製造業,,08,134195151
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,08,478261554
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,08,14298014
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,08,199184067
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,08,118447080
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,08,5563796
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,08,19421230
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,08,14463623
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,08,98049606
C.製造業,20 藥品及醫用化學製品製造業,,08,78854591
C.製造業,21 橡膠製品製造業,,08,93505629
C.製造業,22 塑膠製品製造業,,08,464109116
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,08,250370097
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,08,33518249
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,08,140123569
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,08,9349301
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,08,39282933
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,08,914742369
C.製造業,24 基本金屬製造業,242 鋁製造業,08,69222372
C.製造業,24 基本金屬製造業,243 銅製造業,08,97605369
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,08,28954891
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,08,93088272
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,08,69434461
C.製造業,25 金屬製品製造業,253 金屬容器製造業,08,14640203
C.製造業,25 金屬製品製造業,254 金屬加工處理業,08,178791959
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,08,167010786
C.製造業,26 電子零組件製造業,261 半導體製造業,08,2690794761
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,08,175022553
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,08,311046214
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,08,1035565513
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,08,336586092
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,08,56253006
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,08,27649557
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,08,8564456
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,08,20680338
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,08,18365098
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,08,1421064
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,08,71331025
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,08,22384677
C.製造業,28 電力設備及配備製造業,282 電池製造業,08,22100299
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,08,44778868
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,08,6119880
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,08,17253618
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,08,104406289
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,08,47800430
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,08,52325094
C.製造業,29 機械設備製造業,293 通用機械設備製造業,08,106556494
C.製造業,30 汽車及其零件製造業,301 汽車製造業,08,11966918
