行業別大類,行業別中類,行業別小類,月份,售電量
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,06,80421
S.其他服務業,96 未分類其他服務業,961 洗衣業,06,4339034
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,06,5687962
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,06,5359730
S.其他服務業,96 未分類其他服務業,964 家事服務業,06,76185
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,06,4203389
T.家庭(住宅用),97 住宅與公共設施,,06,191258576
U.其他不能歸類,98 其他不能歸類,,06,157658886
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,07,54099180
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,07,83103728
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,07,66720975
A.農、林、漁、牧業,02 林業,021 林業,07,238258
A.農、林、漁、牧業,03 漁業,031 漁撈業,07,93739
A.農、林、漁、牧業,03 漁業,032 水產養殖業,07,91356892
B.礦業及土石採取業,05 石油及天然氣礦業,,07,2100060
B.礦業及土石採取業,06 砂、石採取及其他礦業,,07,21961213
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,07,59052176
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,07,29455040
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,07,25856357
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,07,15248315
C.製造業,08 食品及飲料製造業,085 乳品製造業,07,34423840
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,07,25510027
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,07,30256223
C.製造業,08 食品及飲料製造業,089 其他食品製造業,07,194352848
C.製造業,09 飲料製造業,091 酒精飲料製造業,07,13517507
C.製造業,09 飲料製造業,092 非酒精飲料製造業,07,23595850
C.製造業,10菸草製造業,,07,4938235
C.製造業,11 紡織業,111 紡紗業,07,88325278
C.製造業,11 紡織業,112 織布業,07,140417836
C.製造業,11 紡織業,113 不織布業,07,21807009
C.製造業,11 紡織業,114 染整業,07,45961924
C.製造業,11 紡織業,115 紡織品製造業,07,23015177
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,07,13005901
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,07,3894222
C.製造業,13 皮革、毛皮及其製品製造業,,07,10440736
C.製造業,14 木竹製品製造業,,07,11518424
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,07,83696110
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,07,36637458
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,07,29561066
C.製造業,16 印刷及資料儲存媒體複製業,,07,41101061
C.製造業,17 石油及煤製品製造業,,07,129584496
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,07,500752024
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,07,13621451
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,07,178853585
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,07,145784056
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,07,5084338
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,07,18437530
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,07,14634830
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,07,54045974
C.製造業,20 藥品及醫用化學製品製造業,,07,84993487
C.製造業,21 橡膠製品製造業,,07,74989457
C.製造業,22 塑膠製品製造業,,07,380978525
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,07,222048334
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,07,35810925
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,07,136407255
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,07,8006503
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,07,36287511
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,07,930223527
C.製造業,24 基本金屬製造業,242 鋁製造業,07,59513978
C.製造業,24 基本金屬製造業,243 銅製造業,07,169035787
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,07,28055118
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,07,89067292
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,07,21813644
C.製造業,25 金屬製品製造業,253 金屬容器製造業,07,13643053
C.製造業,25 金屬製品製造業,254 金屬加工處理業,07,178642278
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,07,167304002
C.製造業,26 電子零組件製造業,261 半導體製造業,07,3464850276
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,07,171169513
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,07,291613206
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,07,1082177856
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,07,299959687
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,07,62986071
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,07,26439557
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,07,11512771
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,07,20617487
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,07,17447090
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,07,1755896
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,07,81607461
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,07,20131241
C.製造業,28 電力設備及配備製造業,282 電池製造業,07,27198908
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,07,43051008
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,07,5416466
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,07,15677425
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,07,25345380
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,07,48592345
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,07,52549246
C.製造業,29 機械設備製造業,293 通用機械設備製造業,07,95027450
C.製造業,30 汽車及其零件製造業,301 汽車製造業,07,16453975
C.製造業,30 汽車及其零件製造業,302 車體製造業,07,1596614
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,07,117602891
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,07,10952947
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,07,22636837
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,07,28398858
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,07,29092994
C.製造業,32 家具製造業,321 非金屬家具製造業,07,6834814
C.製造業,32 家具製造業,322 金屬家具製造業,07,5602695
C.製造業,33 其他製造業,331 育樂用品製造業,07,24713603
C.製造業,33 其他製造業,332 醫療器材及用品製造業,07,43719829
C.製造業,33 其他製造業,339 未分類其他製造業,07,19437658
C.製造業,34 產業用機械設備維修及安裝業,,07,19522625
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,07,9845516
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,07,42138779
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,07,365569
E.用水供應及污染整治業,36 用水供應業,,07,107938565
E.用水供應及污染整治業,37 廢水及污水處理業,,07,20362526
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,07,2152709
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,07,9247911
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,07,21707145
E.用水供應及污染整治業,39 污染整治業,,07,776060
F.營建工程業,41 建築工程業,,07,56493002
F.營建工程業,42 土木工程業,421 道路工程業,07,8255015
F.營建工程業,42 土木工程業,422 公用事業設施工程業,07,13315497
F.營建工程業,42 土木工程業,429 其他土木工程業,07,1052028
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,07,1189528
F.營建工程業,43 專門營造業,432 庭園景觀工程業,07,115626
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,07,3118129
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,07,442676
F.營建工程業,43 專門營造業,439 其他專門營造業,07,1233166
G.批發及零售業,45 批發業,451 商品批發經紀業,07,3228959
G.批發及零售業,45 批發業,452 綜合商品批發業,07,5106221
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,07,7478729
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,07,31137964
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,07,3349513
G.批發及零售業,45 批發業,456 家用器具及用品批發業,07,5922444
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,07,4136981
G.批發及零售業,45 批發業,458 文教育樂用品批發業,07,2694814
G.批發及零售業,45 批發業,461 建材批發業,07,9388010
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,07,5143321
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,07,2676868
G.批發及零售業,45 批發業,464 機械器具批發業,07,12276178
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,07,5071475
G.批發及零售業,45 批發業,469 其他專賣批發業,07,4753089
G.批發及零售業,47 零售業,471 綜合商品零售業,07,396441055
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,07,32153018
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,07,12064859
G.批發及零售業,47 零售業,474 家用器具及用品零售業,07,9034284
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,07,8371244
G.批發及零售業,47 零售業,476 文教育樂用品零售業,07,3626777
G.批發及零售業,47 零售業,481 建材零售業,07,592235
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,07,13337953
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,07,9928617
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,07,15202627
G.批發及零售業,47 零售業,485 其他專賣零售業,07,5114396
G.批發及零售業,47 零售業,486 零售攤販,07,677959
G.批發及零售業,47 零售業,487 其他非店面零售業,07,1457235
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,07,129939525
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,07,93447437
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,07,3584400
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,07,6540772
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,07,231533
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,07,1786702
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,07,42480
H.運輸及倉儲業,51 航空運輸業,,07,6095680
H.運輸及倉儲業,52 運輸輔助業,521 報關業,07,2247827
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,07,867778
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,07,3001318
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,07,14132276
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,07,19343446
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,07,30773514
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,07,13505198
H.運輸及倉儲業,53 倉儲業,,07,87626309
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,07,5130790
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,07,5460513
I.住宿及餐飲業,55 住宿業,551 短期住宿業,07,213012984
I.住宿及餐飲業,55 住宿業,559 其他住宿業,07,995084
I.住宿及餐飲業,56 餐飲業,561 餐食業,07,112142335
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,07,3071777
I.住宿及餐飲業,56 餐飲業,563 飲料業,07,6460453
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,07,4712792
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,07,314756
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,07,13384526
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,07,165939
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,07,4368668
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,07,6690010
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,07,118302884
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,07,5868062
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",07,76547580
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,07,1368334
K.金融及保險業,64 金融服務業,641 貨幣中介業,07,59740336
K.金融及保險業,64 金融服務業,642 控股業,07,1283220
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,07,946814
K.金融及保險業,64 金融服務業,649 其他金融服務業,07,1795090
K.金融及保險業,65 保險業,651 人身保險業,07,30596261
K.金融及保險業,65 保險業,652 財產保險業,07,2668573
K.金融及保險業,65 保險業,653 再保險業,07,0
K.金融及保險業,65 保險業,654 退休基金,07,0
K.金融及保險業,65 保險業,655 保險輔助業,07,1097243
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,07,6665244
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,07,140682
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,07,256142
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,07,1779308
L.不動產業,67 不動產開發業,,07,19602196
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,07,25794565
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,07,1312765
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,07,1778849
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,07,425773
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,07,10741167
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,07,2819368
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,07,3628049
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,07,8749916
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,07,27609176
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,07,119844
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,07,10237008
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,07,1022710
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,07,58952
M.專業、科學及技術服務業,74 專門設計業,,07,380602
M.專業、科學及技術服務業,75 獸醫業,,07,413605
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,07,8796529
N.支援服務業,77 租賃業,771 機械設備租賃業,07,1317018
N.支援服務業,77 租賃業,772 運輸工具租賃業,07,233467
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,07,3677656
N.支援服務業,77 租賃業,774 智慧財產租賃業,07,39427
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,07,860060
N.支援服務業,78 人力仲介及供應業,782 人力供應業,07,338596
N.支援服務業,79 旅行及相關服務業,,07,2656077
N.支援服務業,80 保全及偵探業,,07,1108128
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,07,217987
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,07,23595546
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,07,94257
N.支援服務業,82 行政支援服務業,,07,5810295
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,07,265337297
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,07,1184819
P.教育業,85 教育業,851 學前教育,07,4477867
P.教育業,85 教育業,852 小學教育,07,33822310
P.教育業,85 教育業,853 國民中學教育,07,29258310
P.教育業,85 教育業,854 高級中等教育,07,29290811
P.教育業,85 教育業,855 大專校院,07,176804701
P.教育業,85 教育業,856 特殊教育學校,07,77740
P.教育業,85 教育業,858 教育輔助業,07,135843
P.教育業,85 教育業,859 其他教育業,07,10224051
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,07,267000876
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,07,20849925
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,07,15997643
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,07,29499355
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,07,8985105
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,07,826859
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,07,1131295
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,07,7332782
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,07,22783497
R.藝術、娛樂及休閒服務業,92 博弈業,,07,295598
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,07,41398495
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,07,36981865
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,07,11992651
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,07,999715
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,07,33808766
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,07,10250986
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,07,359457
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,07,90769
S.其他服務業,96 未分類其他服務業,961 洗衣業,07,4880857
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,07,6658789
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,07,6129924
S.其他服務業,96 未分類其他服務業,964 家事服務業,07,77351
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,07,4644261
T.家庭(住宅用),97 住宅與公共設施,,07,221992112
U.其他不能歸類,98 其他不能歸類,,07,177220869
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,08,54323229
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,08,83482350
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,08,65176702
A.農、林、漁、牧業,02 林業,021 林業,08,232289
A.農、林、漁、牧業,03 漁業,031 漁撈業,08,332230
A.農、林、漁、牧業,03 漁業,032 水產養殖業,08,91485181
B.礦業及土石採取業,05 石油及天然氣礦業,,08,2109691
B.礦業及土石採取業,06 砂、石採取及其他礦業,,08,21520533
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,08,59735705
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,08,29932388
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,08,25976815
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,08,15770301
C.製造業,08 食品及飲料製造業,085 乳品製造業,08,34999112
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,08,24048217
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,08,33612569
C.製造業,08 食品及飲料製造業,089 其他食品製造業,08,195556794
C.製造業,09 飲料製造業,091 酒精飲料製造業,08,14003748
C.製造業,09 飲料製造業,092 非酒精飲料製造業,08,24101161
C.製造業,10菸草製造業,,08,5028562
C.製造業,11 紡織業,111 紡紗業,08,90375367
C.製造業,11 紡織業,112 織布業,08,149220617
C.製造業,11 紡織業,113 不織布業,08,22381421
C.製造業,11 紡織業,114 染整業,08,49417043
C.製造業,11 紡織業,115 紡織品製造業,08,24549365
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,08,13434289
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,08,4007814
C.製造業,13 皮革、毛皮及其製品製造業,,08,10978621
C.製造業,14 木竹製品製造業,,08,12055909
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,08,73302730
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,08,39159990
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,08,30890761
C.製造業,16 印刷及資料儲存媒體複製業,,08,43442122
C.製造業,17 石油及煤製品製造業,,08,138133106
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,08,485407924
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,08,15088727
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,08,191835275
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,08,149399067
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,08,4759929
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,08,19723348
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,08,15224256
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,08,55584558
C.製造業,20 藥品及醫用化學製品製造業,,08,87222845
C.製造業,21 橡膠製品製造業,,08,80165359
C.製造業,22 塑膠製品製造業,,08,394623576
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,08,226489378
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,08,32930409
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,08,152748826
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,08,8312582
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,08,35654886
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,08,888927651
C.製造業,24 基本金屬製造業,242 鋁製造業,08,62796041
C.製造業,24 基本金屬製造業,243 銅製造業,08,172586427
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,08,29983541
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,08,92241984
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,08,23527493
C.製造業,25 金屬製品製造業,253 金屬容器製造業,08,14532197
C.製造業,25 金屬製品製造業,254 金屬加工處理業,08,184247538
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,08,173847137
C.製造業,26 電子零組件製造業,261 半導體製造業,08,3448820929
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,08,173396408
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,08,292932999
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,08,1079494183
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,08,303365216
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,08,64270607
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,08,26494507
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,08,12384500
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,08,20142034
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,08,17809081
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,08,1797194
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,08,83974955
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,08,20279940
C.製造業,28 電力設備及配備製造業,282 電池製造業,08,27677776
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,08,45181420
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,08,5763689
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,08,15123146
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,08,25939176
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,08,49543348
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,08,53043324
C.製造業,29 機械設備製造業,293 通用機械設備製造業,08,97699312
C.製造業,30 汽車及其零件製造業,301 汽車製造業,08,15533278
C.製造業,30 汽車及其零件製造業,302 車體製造業,08,1462316
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,08,121335218
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,08,11567824
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,08,23108295
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,08,28808307
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,08,30577630
C.製造業,32 家具製造業,321 非金屬家具製造業,08,7278002
C.製造業,32 家具製造業,322 金屬家具製造業,08,5942833
C.製造業,33 其他製造業,331 育樂用品製造業,08,26977404
C.製造業,33 其他製造業,332 醫療器材及用品製造業,08,45286985
C.製造業,33 其他製造業,339 未分類其他製造業,08,20748854
C.製造業,34 產業用機械設備維修及安裝業,,08,20017597
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,08,7086956
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,08,42489415
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,08,336980
E.用水供應及污染整治業,36 用水供應業,,08,103585477
E.用水供應及污染整治業,37 廢水及污水處理業,,08,20002533
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,08,3463844
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,08,9921519
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,08,20770244
E.用水供應及污染整治業,39 污染整治業,,08,771043
F.營建工程業,41 建築工程業,,08,56447541
F.營建工程業,42 土木工程業,421 道路工程業,08,8295939
F.營建工程業,42 土木工程業,422 公用事業設施工程業,08,13588390
F.營建工程業,42 土木工程業,429 其他土木工程業,08,1180729
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,08,1163452
F.營建工程業,43 專門營造業,432 庭園景觀工程業,08,122781
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,08,3184431
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,08,458253
F.營建工程業,43 專門營造業,439 其他專門營造業,08,1231758
G.批發及零售業,45 批發業,451 商品批發經紀業,08,3243409
G.批發及零售業,45 批發業,452 綜合商品批發業,08,5304128
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,08,7180588
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,08,31332141
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,08,3468035
G.批發及零售業,45 批發業,456 家用器具及用品批發業,08,6071757
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,08,4361226
G.批發及零售業,45 批發業,458 文教育樂用品批發業,08,2668957
G.批發及零售業,45 批發業,461 建材批發業,08,9891532
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,08,5600165
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,08,2666769
G.批發及零售業,45 批發業,464 機械器具批發業,08,12565413
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,08,5117566
